Instances,Source,feature_n_tours,feature_n_legs,feature_n_position_used,feature_drive_min,feature_drive_max,feature_drive_mean,feature_drive_median,feature_drive_std,feature_drive_first_quantile,feature_drive_third_quartile,feature_diff_min,feature_diff_max,feature_diff_mean,feature_diff_median,feature_diff_std,feature_diff_first_quantile,feature_diff_third_quartile,feature_max_active_buses,feature_average_distance,feature_huge,feature_large,feature_medium,feature_small,feature_tiny,feature_max_num_legs_per_tour,feature_min_num_legs_per_tour,feature_mean_num_legs_per_tour,feature_median_num_legs_per_tour,feature_std_num_legs_per_tour,feature_1st_quantile_num_legs_per_tour,feature_3rd_quantile_num_legs_per_tour,feature_max_total_time_per_tour,feature_min_total_time_per_tour,feature_mean_total_time_per_tour,feature_median_total_time_per_tour,feature_std_total_time_per_tour,feature_1st_quantile_total_time_per_tour,feature_3rd_quantile_total_time_per_tour,feature_max_number_breaks_per_tour,feature_min_number_breaks_per_tour,feature_mean_number_breaks_per_tour,feature_median_number_breaks_per_tour,feature_std_number_breaks_per_tour,feature_1st_quantile_number_breaks_per_tour,feature_3rd_quantile_number_breaks_per_tour,feature_max_number_of_proper_breaks_per_tour,feature_min_number_of_proper_breaks_per_tour,feature_mean_number_of_proper_breaks_per_tour,feature_median_number_of_proper_breaks_per_tour,feature_std_number_of_proper_breaks_per_tour,feature_1st_quantile_number_of_proper_breaks_per_tour,feature_3rd_quantile_number_of_proper_breaks_per_tour,feature_max_proportion_of_large_legs_per_tour,feature_min_proportion_of_large_legs_per_tour,feature_mean_proportion_of_large_legs_per_tour,feature_median_proportion_of_large_legs_per_tour,feature_std_proportion_of_large_legs_per_tour,feature_1st_quantile_proportion_of_large_legs_per_tour,feature_3rd_quantile_proportion_of_large_legs_per_tour,feature_min_max_rro,feature_max_max_rro,feature_mean_max_rro,feature_median_max_rro,feature_std_max_rro,feature_min_min_rro,feature_max_min_rro,feature_mean_min_rro,feature_median_min_rro,feature_std_min_rro,feature_min_mean_rro,feature_max_mean_rro,feature_mean_mean_rro,feature_median_mean_rro,feature_std_mean_rro,feature_min_median_rro,feature_max_median_rro,feature_mean_median_rro,feature_median_median_rro,feature_std_median_rro,feature_min_std_rro,feature_max_std_rro,feature_mean_std_rro,feature_median_std_rro,feature_std_std_rro,algo_CMSA,algo_LNS
legMax_50_2,legMax,166,166,1,30,164,87.5,67.0,43.6417162539509,58,142,0,0,0.0,0.0,0.0,0,0,166,242.390959689661,0.897590361445783,0.102409638554217,0.0,0.0,0,1,1,1.0,1.0,0.0,1.0,1.0,164,30,87.5,67.0,43.6417162539509,58.0,140.5,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.295180722891566,0,0.456123956534601,0,1,27,27,27.0,27.0,0.0,1,1,1.0,1.0,0.0,9.22222222222222,9.22222222222222,9.22222222222222,9.22222222222222,0.0,6.0,6.0,6.0,6.0,0.0,7.66344537800906,7.66344537800906,7.66344537800906,7.66344537800906,0.0,56405.6,56333.6
legMax_50_3,legMax,132,132,1,30,140,81.8863636363636,67.0,34.7549097746423,63,131,0,0,0.0,0.0,0.0,0,0,132,169.275555555556,0.909090909090909,0.090909090909091,0.0,0.0,0,1,1,1.0,1.0,0.0,1.0,1.0,140,30,81.8863636363636,67.0,34.7549097746423,63.0,131.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.265151515151515,0,0.441413852483552,0,1,20,20,20.0,20.0,0.0,1,1,1.0,1.0,0.0,8.25,8.25,8.25,8.25,0.0,5.0,5.0,5.0,5.0,0.0,6.52399417534994,6.52399417534994,6.52399417534994,6.52399417534994,0.0,42774.8,42037.8
legMax_50_4,legMax,148,148,1,35,150,94.6486486486486,72.0,36.5500147640864,65,141,0,0,0.0,0.0,0.0,0,0,148,194.155,0.966216216216216,0.033783783783784,0.0,0.0,0,1,1,1.0,1.0,0.0,1.0,1.0,150,35,94.6486486486486,72.0,36.5500147640864,65.0,141.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.331081081081081,0,0.470602166199077,0,1,18,18,18.0,18.0,0.0,2,2,2.0,2.0,0.0,9.25,9.25,9.25,9.25,0.0,9.0,9.0,9.0,9.0,0.0,4.67038542306735,4.67038542306735,4.67038542306735,4.67038542306735,0.0,54068.0,53502.4
legMax_50_5,legMax,184,184,1,31,161,91.6032608695652,77.0,40.6624518366358,65,138,0,0,0.0,0.0,0.0,0,0,184,156.241975308642,0.864130434782609,0.135869565217391,0.0,0.0,0,1,1,1.0,1.0,0.0,1.0,1.0,161,31,91.6032608695652,77.0,40.6624518366358,64.75,138.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.342391304347826,0,0.474509746006149,0,1,27,27,27.0,27.0,0.0,1,1,1.0,1.0,0.0,10.2222222222222,10.2222222222222,10.2222222222222,10.2222222222222,0.0,9.5,9.5,9.5,9.5,0.0,6.75405685130184,6.75405685130184,6.75405685130184,6.75405685130184,0.0,49986.8,49885.8
legMin_100_1,legMin,292,520,72,5,58,33.7057692307692,34.0,15.9742570967447,21,49,0,44,13.8253424657534,9.0,15.4290346808894,0,28,520,182.604207758054,0.809615384615385,0.075,0.042307692307692,0.073076923076923,0,5,1,1.78082191780822,2.0,0.887455580095645,1.0,2.0,161,26,80.8835616438356,60.5,43.0746421723222,49.0,132.25,4,0,0.780821917808219,1.0,0.887455580095645,0.0,1.0,4,0,0.643835616438356,0.0,0.825449035352484,0.0,1.0,0,0,0.0,0,0.0,0,0,1,47,1.95833333333333,1.0,5.37079939218652,0,2,0.319444444444444,0.0,0.522451190939001,0.153846153846154,17.1764705882353,0.865483578014215,0.585714285714286,1.97070176910789,0.0,12.0,0.604166666666667,0.0,1.45042498561245,0.0,12.3490189851742,0.571092175974243,0.464831045143308,1.42658358141697,94051.6,93428.4
legMin_100_2,legMin,287,655,59,5,47,25.5709923664122,26.0,12.1011291413704,16,36,0,32,16.7421602787456,18.0,10.4825921503385,12,26,655,174.629938188659,0.819847328244275,0.085496183206107,0.03969465648855,0.054961832061069,0,5,1,2.28222996515679,2.0,0.973766302162652,2.0,3.0,154,24,85.6864111498258,70.0,40.8774737982136,61.0,134.0,4,0,1.28222996515679,1.0,0.973766302162652,1.0,2.0,4,0,1.02787456445993,1.0,0.929157955847125,0.0,2.0,0,0,0.0,0,0.0,0,0,1,47,2.72881355932203,2.0,5.87101616381256,0,3,0.101694915254237,0.0,0.439372250739516,0.153846153846154,16.8823529411765,0.882395382395382,0.555555555555556,2.11570863006658,0.0,14.0,0.584745762711864,0.0,1.81834470817177,0.0,12.2612846123896,0.860337589743382,0.679869268479038,1.51854472163999,110557.2,109364.8
legMin_100_3,legMin,353,795,94,5,53,28.5295597484277,29.0,14.1909730961707,16,40,0,39,21.9745042492918,23.0,12.1483710583681,17,32,795,117.643065389421,0.783647798742138,0.089308176100629,0.049056603773585,0.077987421383648,0,4,1,2.25212464589235,2.0,0.797590043076439,2.0,3.0,168,23,96.971671388102,85.0,40.649741251067,65.0,139.0,3,0,1.25212464589235,1.0,0.797590043076439,1.0,2.0,3,0,1.25212464589235,1.0,0.797590043076439,1.0,2.0,0,0,0.0,0,0.0,0,0,1,42,2.04255319148936,1.0,4.20970230315793,0,6,0.212765957446808,0.0,0.727460467969309,0.125,19.6111111111111,0.804414703812388,0.5,1.98627819790772,0.0,17.0,0.606382978723404,0.0,1.78330368236598,0.0,10.1386986283518,0.650010484639308,0.5,1.01434370640757,126186.4,126086.6
legMin_100_4,legMin,324,687,74,5,47,25.6288209606987,26.0,12.5179550432291,15,37,0,44,20.5925925925926,22.0,14.7015811510256,0,33,687,110.051592797784,0.794759825327511,0.094614264919942,0.042212518195051,0.068413391557496,0,4,1,2.12037037037037,2.0,0.885942261090576,1.0,3.0,169,14,85.5586419753086,73.5,43.7699473327738,46.0,134.75,3,0,1.12037037037037,1.0,0.885942261090576,0.0,2.0,3,0,1.07098765432099,1.0,0.863111089567272,0.0,2.0,0,0,0.0,0,0.0,0,0,1,48,2.31081081081081,2.0,5.39751112732645,0,5,0.243243243243243,0.0,0.693810683945591,0.166666666666667,18.0,0.830415745489275,0.519230769230769,2.03272884606273,0.0,13.5,0.533783783783784,0.0,1.60095216828687,0.0,11.7992466802852,0.69330682460584,0.602552121412545,1.33102342754226,107106.2,108308.0
legMin_100_5,legMin,319,691,57,5,45,24.1751085383502,24.0,11.7070990292203,14,34,0,52,21.2257053291536,20.0,16.0416531891727,9,34,691,212.736623067776,0.790159189580318,0.086830680173661,0.050651230101303,0.072358900144718,0,5,1,2.16614420062696,2.0,0.899659213374328,2.0,3.0,160,13,83.7680250783699,71.0,40.9424565167928,60.0,132.0,4,0,1.16614420062696,1.0,0.899659213374327,1.0,2.0,3,0,0.931034482758621,1.0,0.83136545653636,0.0,1.0,0,0,0.0,0,0.0,0,0,1,40,2.63157894736842,2.0,5.07014508580728,0,2,0.175438596491228,0.0,0.463503326793786,0.176470588235294,18.7647058823529,1.01432986804504,0.6,2.40376397296476,0.0,11.0,0.692982456140351,0.0,1.49781825533274,0.0,13.1575494400149,0.857731605271234,0.687184270936277,1.67777389130267,102361.4,101342.4
legMin_150_1,legMin,438,787,77,5,58,31.3722998729352,33.0,15.5784654145543,18,43,0,44,13.5707762557078,11.0,14.6659380736479,0,26,787,192.523997370151,0.797966963151207,0.071156289707751,0.054637865311309,0.076238881829733,0,5,1,1.79680365296804,2.0,0.871826305846849,1.0,2.0,156,19,75.7853881278539,62.5,40.1978504867296,42.0,96.5,4,0,0.796803652968037,1.0,0.871826305846849,0.0,1.0,3,0,0.584474885844749,0.0,0.725237213946283,0.0,1.0,0,0,0.0,0,0.0,0,0,1,78,2.62337662337662,2.0,8.67304970560051,0,4,0.233766233766234,0.0,0.622022338432626,0.153846153846154,25.7647058823529,0.931286743347477,0.5,2.87079018212723,0.0,13.0,0.532467532467532,0.0,1.52114460991404,0.0,20.5842012854654,0.792057447460258,0.496903994999953,2.28630499661186,144206.4,144052.6
legMin_150_2,legMin,399,942,61,5,47,25.5424628450106,26.0,12.4834413248187,14,36,0,32,17.015037593985,18.0,9.9603109349504,12,25,942,152.829346949745,0.798301486199575,0.093418259023355,0.047770700636943,0.060509554140127,0,5,1,2.3609022556391,2.0,0.986157418521601,2.0,3.0,158,30,88.7393483709273,70.0,41.6926603299659,58.0,136.0,4,0,1.3609022556391,1.0,0.986157418521601,1.0,2.0,4,0,1.1077694235589,1.0,0.950353996553037,0.0,2.0,0,0,0.0,0,0.0,0,0,1,62,3.40983606557377,2.0,7.62303895595091,0,3,0.081967213114754,0.0,0.454308408542656,0.235294117647059,23.4705882352941,1.15461467574534,0.733333333333333,2.91147631554242,0.0,18.0,0.885245901639344,0.5,2.28751680567678,0.0,16.835248900338,1.04408003963314,0.759202798262025,2.05399357221292,153678.6,150839.8
legMin_150_3,legMin,597,1363,97,5,53,28.9192956713133,29.0,14.5535951977385,16,42,0,39,21.3969849246231,23.0,12.6069903353132,16,32,1363,129.695543523532,0.788701393983859,0.096111518708731,0.035950110051357,0.079236977256053,0,4,1,2.28308207705193,2.0,0.882700979983611,2.0,3.0,166,20,99.9078726968174,93.0,41.1523283135394,62.0,140.0,3,0,1.28308207705193,1.0,0.882700979983611,1.0,2.0,3,0,1.28308207705193,1.0,0.882700979983611,1.0,2.0,0,0,0.0,0,0.0,0,0,1,70,2.74226804123711,2.0,6.90476953117694,0,13,0.22680412371134,0.0,1.35847970391993,0.266666666666667,33.1666666666667,1.04793807785773,0.666666666666667,3.29439464369625,0.0,30.5,0.88659793814433,1.0,3.06922297383043,0.0,14.2253685755804,0.820969801540524,0.707106781186548,1.38912864703325,197397.8,191965.0
legMin_150_4,legMin,522,1141,76,5,47,25.489921121823,26.0,12.658361773184,15,36,0,44,21.3927203065134,23.5,14.1975992477848,14,33,1141,114.117382271468,0.794040315512708,0.084136722173532,0.050832602979842,0.070990359333918,0,6,1,2.18582375478927,2.0,0.900165050622892,2.0,3.0,167,11,88.8007662835249,77.0,42.2920261791749,52.0,135.0,5,0,1.18582375478927,1.0,0.900165050622892,1.0,2.0,5,0,1.14176245210728,1.0,0.885720671725548,0.0,2.0,0,0,0.0,0,0.0,0,0,1,78,3.11842105263158,2.0,8.69053796600097,0,4,0.078947368421053,0.0,0.480218094497228,0.142857142857143,29.0,1.0170537039839,0.583333333333333,3.24212129884866,0.0,25.0,0.782894736842105,0.5,2.83346487528008,0.0,17.7888854188351,0.935588475332417,0.683260439445216,1.96078138399535,193444.6,191302.6
legMin_150_5,legMin,521,1053,58,5,45,24.1111111111111,24.0,12.0128136715631,13,35,0,52,20.4203454894434,19.0,16.7342870028251,0,35,1053,210.419738406659,0.764482431149098,0.111111111111111,0.051282051282051,0.07312440645774,0,5,1,2.021113243762,2.0,0.861601145658943,1.0,3.0,160,8,78.5163147792706,68.0,40.4586495696384,42.0,113.0,4,0,1.021113243762,1.0,0.861601145658943,0.0,2.0,3,0,0.882917466410749,1.0,0.828774695600249,0.0,1.0,0,0,0.0,0,0.0,0,0,1,76,3.6551724137931,2.0,9.62495270769919,0,5,0.086206896551724,0.0,0.65084779614403,0.235294117647059,30.6470588235294,1.22917667609605,0.702941176470588,3.90753802672853,0.0,21.0,0.887931034482759,0.5,2.71655699853293,0.424182502995763,21.5104384413177,1.13187682833392,0.749178433010526,2.70706559543647,168332.0,166150.6
legMin_250_1,legMin,766,1426,77,5,58,31.2482468443198,31.5,15.5741478668716,19,43,0,44,15.1514360313316,13.0,14.8590608228897,0,28,1426,195.555555555556,0.792426367461431,0.077138849929874,0.056802244039271,0.073632538569425,0,5,1,1.86161879895561,2.0,0.851455207023993,1.0,2.0,162,24,79.3616187989556,65.0,40.2349956074426,47.0,126.75,4,0,0.861618798955614,1.0,0.851455207023993,0.0,1.0,3,0,0.668407310704961,1.0,0.761144748106807,0.0,1.0,0,0,0.0,0,0.0,0,0,1,125,3.96103896103896,2.0,13.9092061062081,0,8,0.155844155844156,0.0,0.926730533761625,0.181818181818182,45.0588235294118,1.28179658067932,0.714285714285714,5.03032258799029,0.0,33.0,0.915584415584416,0.5,3.71238939876582,0.0,31.8977605487859,1.17150208818111,0.79940806503179,3.53337362864155,235971.2,228005.6
legMin_250_2,legMin,818,1917,61,5,47,25.5706833594158,26.0,12.3711443497384,15,36,0,32,17.1466992665037,19.0,10.2709262852953,12,25,1917,160.364955657081,0.806468440271257,0.083463745435577,0.045905059989567,0.064162754303599,0,5,1,2.34352078239609,2.0,0.987990638316898,2.0,3.0,156,24,88.5635696821516,73.0,41.1183692104134,58.0,135.0,4,0,1.34352078239609,1.0,0.987990638316899,1.0,2.0,4,0,1.08679706601467,1.0,0.900174805295722,0.0,2.0,0,0,0.0,0,0.0,0,0,1,121,5.59016393442623,3.0,14.9582775474398,0,11,0.262295081967213,0.0,1.41307291406623,0.352941176470588,48.1176470588235,1.99129486178667,1.21428571428571,5.96871459140886,0.0,44.0,1.76229508196721,1.0,5.47094153596763,0.442216638714053,29.8818897601898,1.51726514586374,1.0323487514579,3.67309335958684,260079.6,257979.0
legMin_250_3,legMin,942,2141,98,5,53,28.190098085007,28.0,14.2581069981327,16,40,0,39,21.880042462845,24.0,12.4319568347584,16,32,2141,128.242815493544,0.773003269500234,0.10415693601121,0.037365716954694,0.085474077533863,0,4,1,2.27282377919321,2.0,0.846426413712057,2.0,3.0,168,20,97.9246284501062,87.0,40.8337945546112,64.0,138.0,3,0,1.27282377919321,1.0,0.846426413712057,1.0,2.0,3,0,1.27282377919321,1.0,0.846426413712057,1.0,2.0,0,0,0.0,0,0.0,0,0,1,117,3.81632653061224,3.0,11.5346389934711,0,17,0.173469387755102,0.0,1.70847533296463,0.25,52.3333333333333,1.39391582522032,0.878676470588235,5.18023192782546,0.0,44.0,1.19387755102041,1.0,4.36570157829421,0.433012701892219,28.2154410050793,1.12552197716588,0.831827757063425,2.76085412470022,338303.2,326765.2
legMin_250_4,legMin,831,1805,76,5,47,25.4531855955679,26.0,12.6563199410539,14,36,0,44,20.6955475330927,23.0,14.3528666690519,0,32,1805,113.635041551247,0.785595567867036,0.094182825484765,0.044875346260388,0.075346260387812,0,5,1,2.17208182912154,2.0,0.916746390867844,1.0,3.0,171,12,88.0373044524669,72.0,44.5078427567724,47.0,138.0,4,0,1.17208182912154,1.0,0.916746390867844,0.0,2.0,4,0,1.13116726835138,1.0,0.913004566169089,0.0,2.0,0,0,0.0,0,0.0,0,0,1,128,4.46052631578947,3.0,14.2979946969696,0,8,0.105263157894737,0.0,0.911605688194146,0.352941176470588,46.1666666666667,1.47251502751951,0.82843137254902,5.17039353904539,0.0,36.0,1.21710526315789,1.0,4.04443699022089,0.4,30.8369367263784,1.27724733924945,0.888974912530422,3.42213513488644,294641.8,292365.4
legMin_250_5,legMin,847,1740,58,5,45,24.8574712643678,25.0,12.035165258562,15,36,0,52,19.9067296340024,20.0,16.4367641472683,0,34,1740,202.82401902497,0.791954022988506,0.091379310344828,0.047701149425287,0.068965517241379,0,6,1,2.0543093270366,2.0,0.913949207249126,1.0,3.0,166,6,80.219598583235,69.0,42.1735767064159,43.0,127.0,5,0,1.0543093270366,1.0,0.913949207249126,0.0,2.0,5,0,0.867768595041322,1.0,0.846682589924362,0.0,1.0,0,0,0.0,0,0.0,0,0,1,123,5.18965517241379,3.0,15.641960473908,0,2,0.051724137931035,0.0,0.289018183004142,0.5,49.8235294117647,1.90477025791427,1.06666666666667,6.35431653953689,0.0,35.0,1.52586206896552,1.0,4.44353697054061,0.458257569495584,36.2722309830045,1.57215595059947,0.932258801046692,4.60339653242821,266648.8,263092.0
legMin_50_1,legMin,141,253,53,5,58,32.501976284585,34.0,15.445332514697,18,47,0,43,14.5390070921986,13.0,14.7150319873937,0,27,253,196.318211702827,0.794466403162055,0.118577075098814,0.019762845849802,0.067193675889328,0,4,1,1.79432624113475,2.0,0.812296721948764,1.0,2.0,163,31,77.9148936170213,68.0,41.0527232986669,47.0,86.0,3,0,0.794326241134752,1.0,0.812296721948764,0.0,1.0,3,0,0.673758865248227,0.0,0.767204133844952,0.0,1.0,0,0,0.0,0,0.0,0,0,1,24,1.67924528301887,1.0,3.14296810149356,0,2,0.641509433962264,1.0,0.647035026395556,0.153846153846154,8.29411764705882,0.994265626160743,1.0,1.11939273665824,0.0,5.0,0.858490566037736,1.0,0.814823504969403,0.0,7.44994832893532,0.372926438012101,0.0,1.02342983689956,51642.0,51048.6
legMin_50_2,legMin,136,325,55,5,47,24.4553846153846,25.0,12.344117637024,14,35,0,32,19.7573529411765,21.0,8.8313415171807,14,27,325,169.689330825047,0.781538461538462,0.092307692307692,0.04,0.086153846153846,0,5,1,2.38970588235294,2.0,0.832897088813278,2.0,3.0,152,30,89.1102941176471,73.0,35.0022421118229,67.0,133.0,4,0,1.38970588235294,1.0,0.832897088813278,1.0,2.0,3,0,1.11764705882353,1.0,0.767528726511758,1.0,2.0,0,0,0.0,0,0.0,0,0,1,19,1.8,1.0,2.43758449736992,0,2,0.272727272727273,0.0,0.484469548889972,0.117647058823529,8.5,0.746207191501309,0.5,1.11468411326314,0.0,7.0,0.545454545454545,0.0,1.02368641892795,0.0,5.13565964604353,0.533921099158073,0.471404520791032,0.687368302596841,44751.8,44596.8
legMin_50_3,legMin,185,424,87,5,53,28.3349056603774,28.0,14.1344990931317,16,41,0,39,22.1567567567568,24.0,12.2387188108079,17,32,424,134.956476468138,0.785377358490566,0.117924528301887,0.030660377358491,0.066037735849057,0,5,1,2.29189189189189,2.0,0.889086496986344,2.0,3.0,170,25,99.027027027027,94.0,44.2230748661928,61.0,148.0,4,0,1.29189189189189,1.0,0.889086496986344,1.0,2.0,4,0,1.29189189189189,1.0,0.889086496986344,1.0,2.0,0,0,0.0,0,0.0,0,0,1,23,1.55172413793103,1.0,2.37205289957515,0,3,0.448275862068966,0.0,0.620689655172414,0.166666666666667,10.2777777777778,0.826286564648634,0.666666666666667,1.09800242278394,0.0,11.0,0.724137931034483,1.0,1.24050096640095,0.0,4.88541543275669,0.409763784363825,0.451753951452626,0.561257572125683,66149.6,65998.0
legMin_50_4,legMin,160,358,66,5,47,25.5335195530726,27.0,12.1746023950956,15,36,0,44,20.9375,23.0,13.3105632393975,15,32,358,117.905817174515,0.787709497206704,0.106145251396648,0.053072625698324,0.053072625698324,0,5,1,2.2375,2.0,0.977800465330223,2.0,3.0,170,17,90.50625,82.0,45.4535472866255,52.0,140.0,4,0,1.2375,1.0,0.977800465330223,1.0,2.0,4,0,1.19375,1.0,0.964992713703062,1.0,2.0,0,0,0.0,0,0.0,0,0,1,22,1.54545454545455,1.0,2.57718320618401,0,1,0.348484848484848,0.0,0.476490460409587,0.133333333333333,8.88888888888889,0.728101926817801,0.5,1.05880827966909,0.0,7.0,0.522727272727273,0.0,0.935138209610954,0.0,5.71439594249946,0.430741234758,0.451753951452626,0.707393158258366,57049.4,56665.4
legMin_50_5,legMin,162,299,51,5,45,25.6588628762542,28.0,11.8878825933428,15,35,0,52,17.5308641975309,14.0,17.7145308421326,0,34,299,229.276456599287,0.79933110367893,0.096989966555184,0.053511705685619,0.050167224080268,0,5,1,1.84567901234568,2.0,0.843061643062927,1.0,2.0,156,6,71.7469135802469,65.0,40.182194897371,35.25,94.0,4,0,0.845679012345679,1.0,0.843061643062927,0.0,1.0,3,0,0.685185185185185,1.0,0.765556541059051,0.0,1.0,0,0,0.0,0,0.0,0,0,1,29,1.76470588235294,1.0,3.88354111348927,0,2,0.392156862745098,0.0,0.562850984094405,0.125,9.52941176470588,0.798116760530255,0.5,1.30259392711406,0.0,7.0,0.568627450980392,0.0,1.06651166693901,0.0,7.63981557414316,0.482393431333458,0.445361771415123,1.04682082426409,46795.4,46338.4
legPeriodMax_100_1,legPeriodMax,316,568,85,24,40,30.2552816901408,29.0,5.54526573788392,24,35,0,52,14.2626582278481,8.5,15.5962912833335,0,26,568,202.471657618987,1.0,0.0,0.0,0.0,0,4,1,1.79746835443038,2.0,0.769345387292291,1.0,2.0,166,24,72.6360759493671,71.0,39.0603698906479,36.0,95.25,3,0,0.79746835443038,1.0,0.769345387292291,0.0,1.0,2,0,0.544303797468354,0.0,0.612061640695523,0.0,1.0,0,0,0.0,0,0.0,0,0,1,55,2.01176470588235,1.0,5.80566481504372,0,2,0.364705882352941,0.0,0.549803362143432,0.2,18.5882352941176,0.892621432777142,0.6,1.97728578633496,0.0,11.0,0.688235294117647,0.5,1.26485635219795,0.0,15.227910997783,0.575003686286602,0.463512405443479,1.62118827723391,100502.0,98619.8
legPeriodMax_100_2,legPeriodMax,360,785,68,15,56,33.8853503184713,33.0,13.0488392498719,23,46,0,42,16.1611111111111,13.0,14.378867166354,0,29,785,192.583490863264,0.876433121019108,0.123566878980892,0.0,0.0,0,6,1,2.18055555555556,2.0,0.911750283930262,2.0,3.0,177,25,97.6805555555556,89.5,41.5831250458674,61.0,138.0,3,0,1.12777777777778,1.0,0.869422257437889,0.0,2.0,2,0,0.711111111111111,1.0,0.699117609632861,0.0,1.0,0,0,0.0,0,0.0,0,0,1,45,2.47058823529412,2.0,5.24536374624771,0,6,0.147058823529412,0.0,0.752734346592337,0.214285714285714,20.0,0.880739571000339,0.6,2.34932674984772,0.0,18.0,0.632352941176471,0.0,2.17035109496886,0.0,10.2469507659596,0.772023268435803,0.642796351678477,1.17843231119311,131798.4,130112.4
legPeriodMax_100_3,legPeriodMax,373,715,71,22,48,32.5216783216783,32.0,8.16699943067948,25,40,0,38,12.4584450402145,10.0,12.0726804673979,0,22,715,149.21875,1.0,0.0,0.0,0.0,0,5,1,1.91689008042895,2.0,0.848312617039662,1.0,2.0,181,23,79.0241286863271,74.0,40.3840405541523,43.0,93.0,4,0,0.916890080428954,1.0,0.848312617039662,0.0,1.0,3,0,0.563002680965148,0.0,0.686463207009132,0.0,1.0,0,0,0.0,0,0.0,0,0,1,52,2.33802816901408,2.0,5.97398977722271,0,3,0.140845070422535,0.0,0.453337378575523,0.2,19.6315789473684,0.812139711454018,0.444444444444444,2.26580524297343,0.0,14.0,0.47887323943662,0.0,1.67927847458346,0.0,15.0445322339548,0.766639706097519,0.589015089373952,1.72584273389303,95800.4,94861.4
legPeriodMax_100_4,legPeriodMax,255,464,81,21,49,32.2629310344828,32.0,9.1832308769883,23,40,0,48,13.7294117647059,11.0,14.0358545653433,0,24,464,189.246717971933,1.0,0.0,0.0,0.0,0,4,1,1.81960784313725,2.0,0.740169458033194,1.0,2.0,164,21,76.8352941176471,70.0,40.184919732819,43.0,97.0,3,0,0.819607843137255,1.0,0.740169458033194,0.0,1.0,2,0,0.572549019607843,0.0,0.663939056786457,0.0,1.0,0,0,0.0,0,0.0,0,0,1,40,1.7037037037037,1.0,4.30458969652374,0,2,0.395061728395062,0.0,0.537001559776088,0.133333333333333,15.0,0.859653840672359,0.5,1.63223690834987,0.0,10.0,0.660493827160494,0.5,1.18328680266844,0.0,13.114877048604,0.508982259583801,0.451753951452626,1.43602787269721,89355.8,88612.6
legPeriodMax_100_5,legPeriodMax,357,665,41,18,59,35.5759398496241,35.0,12.481469876665,25,45,0,37,13.3669467787115,12.0,12.4887546023683,0,23,665,214.854253420583,1.0,0.0,0.0,0.0,0,4,1,1.86274509803922,2.0,0.799640167331447,1.0,2.0,177,30,84.7899159663866,76.0,41.75549893163,48.0,131.0,3,0,0.862745098039216,1.0,0.799640167331447,0.0,1.0,3,0,0.644257703081233,1.0,0.729184972078476,0.0,1.0,0,0,0.0,0,0.0,0,0,1,55,3.24390243902439,2.0,8.21295968102785,0,5,0.146341463414634,0.0,0.782771050530791,0.222222222222222,21.0,1.09513924223393,0.583333333333333,3.15398450790377,0.0,15.0,0.768292682926829,0.5,2.29021662884096,0.0,12.9796220374591,0.961417634725604,0.640095478989051,1.91015121426091,100159.2,98950.0
legPeriodMax_150_1,legPeriodMax,506,942,86,24,40,30.7048832271762,31.0,5.41308055752408,25,35,0,54,14.4940711462451,11.0,15.0172813635575,0,25,942,217.388461052897,1.0,0.0,0.0,0.0,0,4,1,1.86166007905138,2.0,0.757461181689202,1.0,2.0,182,24,76.7371541501976,72.0,40.6631793292896,38.0,92.0,3,0,0.861660079051383,1.0,0.757461181689202,0.0,1.0,2,0,0.567193675889328,0.0,0.662692160243761,0.0,1.0,0,0,0.0,0,0.0,0,0,1,85,2.7906976744186,2.0,8.95092080370398,0,3,0.162790697674419,0.0,0.525190222820289,0.153846153846154,29.7647058823529,0.966421975767051,0.516666666666667,3.14764651935992,0.0,14.0,0.604651162790698,0.0,1.56286164013952,0.0,24.4961687562979,0.881595769021715,0.597318219618556,2.57442661135351,156755.0,152658.4
legPeriodMax_150_2,legPeriodMax,558,1251,69,15,56,33.5931254996003,33.0,13.0168034081592,22,45,0,42,15.8620071684588,14.0,13.3713419646434,1,27,1251,189.267800882168,0.856115107913669,0.143884892086331,0.0,0.0,0,5,1,2.24193548387097,2.0,0.876146161434319,2.0,3.0,178,24,99.7849462365591,91.0,41.6624985775112,63.0,139.0,4,0,1.20250896057348,1.0,0.848904509592901,1.0,2.0,3,0,0.768817204301075,1.0,0.722373402180015,0.0,1.0,0,0,0.0,0,0.0,0,0,1,68,3.30434782608696,2.0,7.88192639556499,0,9,0.144927536231884,0.0,1.08046369968787,0.153846153846154,31.0,1.16462043450534,0.6875,3.62658245921201,0.0,27.5,0.971014492753623,1.0,3.25251748424158,0.0,15.9826294596491,0.97273814744109,0.721687836487032,1.83222184694847,185004.6,177758.0
